name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
F01-F02	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F02-F03	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F03-F04	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F08-F09	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F09-F10	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
C01-C02	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C02-C03	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C03-C04	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C04-C05	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C10-C11	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
L09-L10	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L10-L11	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L13-L14	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L14-L15	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
D01-D02	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D02-D03	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D03-D04	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D04-D05	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D05-D06	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D06-D07	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D07-D08	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D10-D11	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D11-D12	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D12-D13	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
O01-O02	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O02-O03	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O11-O12	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
K02-K03	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K03-K04	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K04-K05	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K05-K06	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K06-K07	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K07-K08	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K08-K09	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K09-K10	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K10-K11	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K11-K12	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K12-K13	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K13-K14	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K14-K15	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K15-K16	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K16-K17	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
V01-V02	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V02-V03	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V16-V17	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V17-V18	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
E01-E02	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E04-E05	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E05-E06	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
U01-U02	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U04-U05	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U05-U06	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U08-U09	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
P01-P02	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P06-P07	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P07-P08	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P13-P14	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P14-P15	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
N01-N02	SEEG	µV	n/a	n/a	intracranial	N	4096	SEEG	n/a	good	n/a
N02-N03	SEEG	µV	n/a	n/a	intracranial	N	4096	SEEG	n/a	good	n/a
N08-N09	SEEG	µV	n/a	n/a	intracranial	N	4096	SEEG	n/a	good	n/a
X01-X02	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X02-X03	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X03-X04	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X09-X10	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X10-X11	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
F'01-F'02	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
F'02-F'03	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
F'07-F'08	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
F'11-F'12	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
L'01-L'02	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'02-L'03	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'03-L'04	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'12-L'13	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
V'01-V'02	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'02-V'03	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'11-V'12	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'15-V'16	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
D'01-D'02	SEEG	µV	n/a	n/a	intracranial	D'	4096	SEEG	n/a	good	n/a
D'02-D'03	SEEG	µV	n/a	n/a	intracranial	D'	4096	SEEG	n/a	good	n/a
D'08-D'09	SEEG	µV	n/a	n/a	intracranial	D'	4096	SEEG	n/a	good	n/a
O'01-O'02	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'10-O'11	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
