name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A01-A02	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A02-A03	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A03-A04	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A04-A05	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A05-A06	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A06-A07	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A07-A08	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A08-A09	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A09-A10	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A10-A11	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A11-A12	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A12-A13	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
E01-E02	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E02-E03	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E03-E04	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E04-E05	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E05-E06	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E06-E07	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E07-E08	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E08-E09	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E09-E10	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
T01-T02	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T02-T03	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T03-T04	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T04-T05	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T05-T06	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T06-T07	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T07-T08	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
W01-W02	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W02-W03	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W03-W04	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W04-W05	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W05-W06	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W06-W07	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W07-W08	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W08-W09	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W09-W10	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W10-W11	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
S01-S02	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S02-S03	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S03-S04	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S04-S05	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S05-S06	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S06-S07	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S07-S08	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S08-S09	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S09-S10	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
J01-J02	SEEG	µV	n/a	n/a	intracranial	J	4096	SEEG	n/a	good	n/a
J02-J03	SEEG	µV	n/a	n/a	intracranial	J	4096	SEEG	n/a	good	n/a
J03-J04	SEEG	µV	n/a	n/a	intracranial	J	4096	SEEG	n/a	good	n/a
J04-J05	SEEG	µV	n/a	n/a	intracranial	J	4096	SEEG	n/a	good	n/a
J05-J06	SEEG	µV	n/a	n/a	intracranial	J	4096	SEEG	n/a	good	n/a
J06-J07	SEEG	µV	n/a	n/a	intracranial	J	4096	SEEG	n/a	good	n/a
J07-J08	SEEG	µV	n/a	n/a	intracranial	J	4096	SEEG	n/a	good	n/a
P01-P02	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
