name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A'01-A'02	SEEG	µV	n/a	n/a	intracranial	A'	4096	SEEG	n/a	good	n/a
A'08-A'09	SEEG	µV	n/a	n/a	intracranial	A'	4096	SEEG	n/a	good	n/a
A'09-A'10	SEEG	µV	n/a	n/a	intracranial	A'	4096	SEEG	n/a	good	n/a
A'10-A'11	SEEG	µV	n/a	n/a	intracranial	A'	4096	SEEG	n/a	good	n/a
A'11-A'12	SEEG	µV	n/a	n/a	intracranial	A'	4096	SEEG	n/a	good	n/a
B'01-B'02	SEEG	µV	n/a	n/a	intracranial	B'	4096	SEEG	n/a	good	n/a
B'02-B'03	SEEG	µV	n/a	n/a	intracranial	B'	4096	SEEG	n/a	good	n/a
B'08-B'09	SEEG	µV	n/a	n/a	intracranial	B'	4096	SEEG	n/a	good	n/a
B'09-B'10	SEEG	µV	n/a	n/a	intracranial	B'	4096	SEEG	n/a	good	n/a
F'01-F'02	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
F'02-F'03	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
F'07-F'08	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
F'08-F'09	SEEG	µV	n/a	n/a	intracranial	F'	4096	SEEG	n/a	good	n/a
R'01-R'02	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'02-R'03	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'03-R'04	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'04-R'05	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'05-R'06	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'06-R'07	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'07-R'08	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'08-R'09	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'09-R'10	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'10-R'11	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
K'02-K'03	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'03-K'04	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'04-K'05	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'05-K'06	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'06-K'07	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'07-K'08	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'08-K'09	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'09-K'10	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'10-K'11	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'11-K'12	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'12-K'13	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'13-K'14	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'14-K'15	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
K'15-K'16	SEEG	µV	n/a	n/a	intracranial	K'	4096	SEEG	n/a	good	n/a
C'01-C'02	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'02-C'03	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'03-C'04	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'04-C'05	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'05-C'06	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'06-C'07	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'07-C'08	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'08-C'09	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'09-C'10	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'10-C'11	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'11-C'12	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'12-C'13	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'13-C'14	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'14-C'15	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'15-C'16	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'16-C'17	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'17-C'18	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
X'01-X'02	SEEG	µV	n/a	n/a	intracranial	X'	4096	SEEG	n/a	good	n/a
X'02-X'03	SEEG	µV	n/a	n/a	intracranial	X'	4096	SEEG	n/a	good	n/a
X'03-X'04	SEEG	µV	n/a	n/a	intracranial	X'	4096	SEEG	n/a	good	n/a
X'04-X'05	SEEG	µV	n/a	n/a	intracranial	X'	4096	SEEG	n/a	good	n/a
X'05-X'06	SEEG	µV	n/a	n/a	intracranial	X'	4096	SEEG	n/a	good	n/a
X'06-X'07	SEEG	µV	n/a	n/a	intracranial	X'	4096	SEEG	n/a	good	n/a
W'01-W'02	SEEG	µV	n/a	n/a	intracranial	W'	4096	SEEG	n/a	good	n/a
W'02-W'03	SEEG	µV	n/a	n/a	intracranial	W'	4096	SEEG	n/a	good	n/a
W'03-W'04	SEEG	µV	n/a	n/a	intracranial	W'	4096	SEEG	n/a	good	n/a
W'04-W'05	SEEG	µV	n/a	n/a	intracranial	W'	4096	SEEG	n/a	good	n/a
W'05-W'06	SEEG	µV	n/a	n/a	intracranial	W'	4096	SEEG	n/a	good	n/a
W'06-W'07	SEEG	µV	n/a	n/a	intracranial	W'	4096	SEEG	n/a	good	n/a
V'01-V'02	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'02-V'03	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'03-V'04	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'11-V'12	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'12-V'13	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'13-V'14	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
V'14-V'15	SEEG	µV	n/a	n/a	intracranial	V'	4096	SEEG	n/a	good	n/a
L01-L02	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L02-L03	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L03-L04	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
