name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
L01-L02	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L02-L03	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L03-L04	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L04-L05	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L05-L06	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L09-L10	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L10-L11	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
L11-L12	SEEG	µV	n/a	n/a	intracranial	L	4096	SEEG	n/a	good	n/a
K03-K04	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K04-K05	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K05-K06	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K06-K07	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K10-K11	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K11-K12	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
P01-P02	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P02-P03	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P03-P04	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P04-P05	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P05-P06	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P06-P07	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P07-P08	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P08-P09	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P09-P10	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P10-P11	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P11-P12	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P12-P13	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P13-P14	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P14-P15	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P15-P16	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P16-P17	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P17-P18	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
A01-A02	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A02-A03	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A03-A04	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A04-A05	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A05-A06	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A06-A07	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A07-A08	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A08-A09	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A09-A10	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A10-A11	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A11-A12	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A12-A13	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A13-A14	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A14-A15	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
C01-C02	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C02-C03	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C06-C07	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C07-C08	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C08-C09	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C09-C10	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C10-C11	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C11-C12	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C12-C13	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C13-C14	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C14-C15	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
F01-F02	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F02-F03	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F03-F04	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F04-F05	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F05-F06	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F06-F07	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F07-F08	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F08-F09	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F09-F10	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F10-F11	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F11-F12	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
U01-U02	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U02-U03	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U06-U07	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U07-U08	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U08-U09	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U09-U10	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U10-U11	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
U11-U12	SEEG	µV	n/a	n/a	intracranial	U	4096	SEEG	n/a	good	n/a
D01-D02	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D02-D03	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D03-D04	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D04-D05	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D05-D06	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D06-D07	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D07-D08	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D08-D09	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D09-D10	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D10-D11	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D11-D12	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D12-D13	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D13-D14	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D14-D15	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D15-D16	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D16-D17	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D17-D18	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
O01-O02	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O02-O03	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O03-O04	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O04-O05	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O05-O06	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O06-O07	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O07-O08	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O08-O09	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O09-O10	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O10-O11	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O11-O12	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O12-O13	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O13-O14	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O14-O15	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
