name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
O01-O02	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O02-O03	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O03-O04	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O09-O10	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
O10-O11	SEEG	µV	n/a	n/a	intracranial	O	4096	SEEG	n/a	good	n/a
I01-I02	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I02-I03	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I03-I04	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I04-I05	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I05-I06	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I06-I07	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I07-I08	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
A01-A02	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A02-A03	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A05-A06	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A06-A07	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A07-A08	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
E01-E02	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E02-E03	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E05-E06	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E06-E07	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
E07-E08	SEEG	µV	n/a	n/a	intracranial	E	4096	SEEG	n/a	good	n/a
B01-B02	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B02-B03	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B03-B04	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B04-B05	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B05-B06	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B06-B07	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B07-B08	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
F01-F02	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F02-F03	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F03-F04	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F04-F05	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F05-F06	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F06-F07	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F07-F08	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
G08-G09	SEEG	µV	n/a	n/a	intracranial	G	4096	SEEG	n/a	good	n/a
T01-T02	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T02-T03	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T03-T04	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
T04-T05	SEEG	µV	n/a	n/a	intracranial	T	4096	SEEG	n/a	good	n/a
W03-W04	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W04-W05	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W05-W06	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
W06-W07	SEEG	µV	n/a	n/a	intracranial	W	4096	SEEG	n/a	good	n/a
Q01-Q02	SEEG	µV	n/a	n/a	intracranial	Q	4096	SEEG	n/a	good	n/a
Q02-Q03	SEEG	µV	n/a	n/a	intracranial	Q	4096	SEEG	n/a	good	n/a
R01-R02	SEEG	µV	n/a	n/a	intracranial	R	4096	SEEG	n/a	good	n/a
R05-R06	SEEG	µV	n/a	n/a	intracranial	R	4096	SEEG	n/a	good	n/a
S01-S02	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S05-S06	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S06-S07	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
S07-S08	SEEG	µV	n/a	n/a	intracranial	S	4096	SEEG	n/a	good	n/a
X03-X04	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X06-X07	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X07-X08	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X08-X09	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X09-X10	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X10-X11	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
X11-X12	SEEG	µV	n/a	n/a	intracranial	X	4096	SEEG	n/a	good	n/a
Y01-Y02	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y04-Y05	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y05-Y06	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y06-Y07	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y10-Y11	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y11-Y12	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
P01-P02	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P02-P03	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P03-P04	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P04-P05	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P10-P11	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
P11-P12	SEEG	µV	n/a	n/a	intracranial	P	4096	SEEG	n/a	good	n/a
K07-K08	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K08-K09	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K09-K10	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
K10-K11	SEEG	µV	n/a	n/a	intracranial	K	4096	SEEG	n/a	good	n/a
V01-V02	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V05-V06	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V06-V07	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V07-V08	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V08-V09	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
V09-V10	SEEG	µV	n/a	n/a	intracranial	V	4096	SEEG	n/a	good	n/a
