name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
I01-I02	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I02-I03	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I03-I04	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I04-I05	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I09-I10	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
I10-I11	SEEG	µV	n/a	n/a	intracranial	I	4096	SEEG	n/a	good	n/a
A01-A02	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A02-A03	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A03-A04	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A06-A07	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A07-A08	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A08-A09	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A09-A10	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A10-A11	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A11-A12	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A12-A13	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A13-A14	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
B01-B02	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B02-B03	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B03-B04	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B04-B05	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B05-B06	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B06-B07	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B07-B08	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B08-B09	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B09-B10	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B10-B11	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B11-B12	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
C03-C04	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C04-C05	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C05-C06	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C09-C10	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C10-C11	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
C11-C12	SEEG	µV	n/a	n/a	intracranial	C	4096	SEEG	n/a	good	n/a
F01-F02	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F02-F03	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
