name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
H'07-H'08	SEEG	µV	n/a	n/a	intracranial	H'	4096	SEEG	n/a	good	n/a
H'08-H'09	SEEG	µV	n/a	n/a	intracranial	H'	4096	SEEG	n/a	good	n/a
L'01-L'02	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'02-L'03	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'03-L'04	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'04-L'05	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'05-L'06	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'06-L'07	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'07-L'08	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'08-L'09	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'09-L'10	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
L'10-L'11	SEEG	µV	n/a	n/a	intracranial	L'	4096	SEEG	n/a	good	n/a
O'01-O'02	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'02-O'03	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'05-O'06	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'06-O'07	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'07-O'08	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'08-O'09	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'09-O'10	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
O'10-O'11	SEEG	µV	n/a	n/a	intracranial	O'	4096	SEEG	n/a	good	n/a
Q'01-Q'02	SEEG	µV	n/a	n/a	intracranial	Q'	4096	SEEG	n/a	good	n/a
Q'02-Q'03	SEEG	µV	n/a	n/a	intracranial	Q'	4096	SEEG	n/a	good	n/a
Q'03-Q'04	SEEG	µV	n/a	n/a	intracranial	Q'	4096	SEEG	n/a	good	n/a
Q'06-Q'07	SEEG	µV	n/a	n/a	intracranial	Q'	4096	SEEG	n/a	good	n/a
Q'07-Q'08	SEEG	µV	n/a	n/a	intracranial	Q'	4096	SEEG	n/a	good	n/a
R'01-R'02	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'02-R'03	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'03-R'04	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'04-R'05	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'05-R'06	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'06-R'07	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'07-R'08	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
R'08-R'09	SEEG	µV	n/a	n/a	intracranial	R'	4096	SEEG	n/a	good	n/a
Y'01-Y'02	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
Y'02-Y'03	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
Y'03-Y'04	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
Y'04-Y'05	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
Y'05-Y'06	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
Y'06-Y'07	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
Y'07-Y'08	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
Y'08-Y'09	SEEG	µV	n/a	n/a	intracranial	Y'	4096	SEEG	n/a	good	n/a
C'01-C'02	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
C'07-C'08	SEEG	µV	n/a	n/a	intracranial	C'	4096	SEEG	n/a	good	n/a
