name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
D01-D02	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D02-D03	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D03-D04	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D04-D05	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D05-D06	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D06-D07	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D07-D08	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D08-D09	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D09-D10	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D10-D11	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D11-D12	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D12-D13	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D13-D14	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D14-D15	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D15-D16	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D16-D17	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
D17-D18	SEEG	µV	n/a	n/a	intracranial	D	4096	SEEG	n/a	good	n/a
A01-A02	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A02-A03	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A03-A04	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A04-A05	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A05-A06	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A06-A07	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A07-A08	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A08-A09	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A09-A10	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A10-A11	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A11-A12	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A12-A13	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A13-A14	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
A14-A15	SEEG	µV	n/a	n/a	intracranial	A	4096	SEEG	n/a	good	n/a
B01-B02	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B02-B03	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B03-B04	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B04-B05	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B05-B06	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B06-B07	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B07-B08	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B08-B09	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B09-B10	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B10-B11	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B11-B12	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B12-B13	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B13-B14	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
B14-B15	SEEG	µV	n/a	n/a	intracranial	B	4096	SEEG	n/a	good	n/a
F01-F02	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F02-F03	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F06-F07	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F07-F08	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F08-F09	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F09-F10	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F10-F11	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F11-F12	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F12-F13	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F13-F14	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
F14-F15	SEEG	µV	n/a	n/a	intracranial	F	4096	SEEG	n/a	good	n/a
Y01-Y02	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y02-Y03	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y03-Y04	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y04-Y05	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y05-Y06	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y06-Y07	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y07-Y08	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
Y08-Y09	SEEG	µV	n/a	n/a	intracranial	Y	4096	SEEG	n/a	good	n/a
